name,type,group,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder5_attn_q_proj,Linear,Encoder5,2.5309566,0.03519771825,2.483032,2.608433999,2.587901399,2.604327479,1.0985426,0.01133602718,1.086459999,1.134874999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder4_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_attn_k_proj,Linear,Encoder5,2.6167411,0.1414105486,2.472171,2.877355,2.86578505,2.87504101,1.102268533,0.009068979003,1.088355,1.130830999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_attn_v_proj,Linear,Encoder5,2.5443542,0.04828740662,2.479056999,2.626161,2.611666051,2.62326201,1.1040847,0.01532368673,1.083521,1.147232,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_attn_qk_matmul,MatMul,Encoder5,9.2046165,0.04055604784,9.139150001,9.252356,9.2511617,9.25211714,0.2706350334,0.005766278927,0.2625390007,0.2883430006,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder5_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder5_attn_softmax,Softmax,Encoder5,2.265444,0.02271677019,2.223043999,2.302722,2.2937823,2.30093406,0.3157743999,0.005208127981,0.3066539994,0.3268060009,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder5_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder5_attn_v_matmul,MatMul,Encoder5,7.4657911,0.1327767393,7.276655,7.69814,7.66105865,7.69072373,0.2223920999,0.005185170638,0.215393,0.234834999,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder5_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder5_attn_out_proj,Linear,Encoder5,2.6355039,0.1104979917,2.500887,2.835656,2.814663499,2.8314575,1.105583367,0.0179392165,1.087854,1.167273,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_norm1,LayerNorm,Encoder5,0.3103257999,0.02226281071,0.2872250006,0.3584909991,0.3492362992,0.3566400591,0.05592019994,0.01383243085,0.04715999967,0.1097439999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder5_ffn_fc1,Linear,Encoder5,22.8357732,0.6562545677,21.920371,23.793206,23.67790115,23.77014503,4.3128394,0.1028510375,4.202084001,4.505106999,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder5_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder5_ffn_gelu,GELU,Encoder5,9.6614481,0.1092303543,9.494552,9.830744999,9.821529899,9.828901979,0.8613132001,0.06357532039,0.7627289997,0.9400649997,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder5_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder5_ffn_fc2,Linear,Encoder5,10.2624024,0.5287357273,9.708255,11.224113,11.1650451,11.21229942,4.513020133,0.1015080494,4.406508,4.762305,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder5_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder5_norm2,LayerNorm,Encoder5,0.3154053997,0.01232834196,0.2976670003,0.3356089983,0.3345870487,0.3354046084,0.0509207334,0.004124133996,0.04816300134,0.06084100096,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
pooler,Linear,ClassHead,0.6204537,0.01752175057,0.5839569985,0.6467269995,0.6439207998,0.6461657596,0.1181519335,0.02261921087,0.1059040005,0.2227870009,3072,3072,"[1, 768]","[1, 768]",['encoder5_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2368512,2368512,60,2368572,2359296,3072,6144,1,60
classifier,Linear,ClassHead,0.04583329992,0.005377055929,0.04241300121,0.05880599929,0.05654474926,0.05835374928,0.01124753338,0.0007184711013,0.01089000034,0.01462600085,3072,8,"[1, 768]","[1, 2]",['pooler'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9232,9232,60,9292,6144,8,3080,1,60
