name,type,group,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder10_attn_qk_matmul,MatMul,Encoder10,9.3175002,0.1725957757,9.118342999,9.591034001,9.5704357,9.58691434,0.2743827997,0.01113208193,0.2618510007,0.31218,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder10_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder10_attn_softmax,Softmax,Encoder10,2.260877501,0.06654075264,2.211949,2.451501001,2.377484101,2.436697621,0.3136376664,0.009109748439,0.3033819994,0.3462610002,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder10_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder10_attn_v_matmul,MatMul,Encoder10,7.404072,0.1474961564,7.208809,7.649465999,7.614036149,7.642380029,0.2291388333,0.01358305892,0.2147239993,0.2714869988,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder10_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder10_attn_out_proj,Linear,Encoder10,2.7573421,0.1207663521,2.523844001,2.960364,2.931331349,2.95455747,1.1382146,0.06081927689,1.087725001,1.408857999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_norm1,LayerNorm,Encoder10,0.3129091003,0.01834399927,0.2929370003,0.3507359997,0.3453738,0.3496635598,0.05207713342,0.005464376384,0.04805900062,0.06935499914,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder10_ffn_fc1,Linear,Encoder10,22.7328375,0.840750555,21.657136,24.410903,24.024965,24.3337154,4.414068367,0.1773086581,4.200726,4.765009,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder10_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder10_ffn_gelu,GELU,Encoder10,9.7552898,0.1345891095,9.546088,9.928044001,9.923754151,9.927186031,0.867693267,0.06783320755,0.7667570007,1.019436,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder10_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder10_ffn_fc2,Linear,Encoder10,10.5923163,0.5650522622,9.668245,11.352194,11.31324965,11.34440513,4.562633567,0.1350051532,4.387839001,4.839879999,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder10_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder10_norm2,LayerNorm,Encoder10,0.3148756003,0.03823295017,0.2765459994,0.4134310002,0.3876279997,0.4082704001,0.05232209987,0.006937778145,0.0487239995,0.07831599942,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder11_attn_q_proj,Linear,Encoder11,2.6505114,0.1020500828,2.502947002,2.813327001,2.801128851,2.810887371,1.103063867,0.01164990877,1.087053999,1.137177002,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_attn_k_proj,Linear,Encoder11,2.5060302,0.03885755575,2.459841,2.594171001,2.5706513,2.589467061,1.113809967,0.01787048453,1.089567999,1.172394999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_attn_v_proj,Linear,Encoder11,2.7246329,0.1604651022,2.499273,3.059195,2.9894486,3.04524572,1.102616967,0.0147275995,1.084330999,1.138563,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_attn_qk_matmul,MatMul,Encoder11,9.2074574,0.1559247098,9.100190999,9.632361,9.48311265,9.60251133,0.2848071333,0.013575096,0.2690830006,0.3411639991,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder11_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder11_attn_softmax,Softmax,Encoder11,2.325707801,0.07357639533,2.242403001,2.463862,2.43751855,2.45859331,0.3085028333,0.008163178212,0.2968580011,0.3388740006,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder11_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder11_attn_v_matmul,MatMul,Encoder11,7.5543687,0.09758211889,7.386816,7.766535,7.696085701,7.75244514,0.2260307002,0.00905762474,0.2146650004,0.2593879999,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder11_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder11_attn_out_proj,Linear,Encoder11,2.7329571,0.220581946,2.516187002,3.240622,3.1471741,3.22193242,1.097912767,0.01021490359,1.084023001,1.124029999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_norm1,LayerNorm,Encoder11,0.2788558999,0.008261800543,0.2667539993,0.2920860006,0.2907616501,0.2918211305,0.05200579987,0.005481797312,0.04866900053,0.07282600018,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder11_ffn_fc1,Linear,Encoder11,22.5254301,0.6217076783,21.732301,23.472881,23.37627275,23.45355935,4.300232433,0.1054691124,4.194201001,4.585762999,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder11_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder11_ffn_gelu,GELU,Encoder11,9.7181739,0.08521849391,9.600195999,9.868459001,9.847611851,9.864289571,0.8507893666,0.06848381391,0.7568319998,0.969196999,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder11_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder11_ffn_fc2,Linear,Encoder11,10.0141177,0.4208843182,9.292777999,10.897141,10.6514608,10.84800496,4.5268853,0.1216030536,4.398648001,4.870506,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder11_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder11_norm2,LayerNorm,Encoder11,0.2907347998,0.01281291231,0.2679710014,0.3066699992,0.3059832995,0.3065326593,0.0525417001,0.006557911136,0.04834799984,0.07411800107,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
pooler,Linear,ClassHead,0.6238324,0.03341206891,0.5829040001,0.692734,0.6869924504,0.6915856901,0.1249338335,0.01238216634,0.1071360002,0.1483769993,3072,3072,"[1, 768]","[1, 768]",['encoder11_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2368512,2368512,60,2368572,2359296,3072,6144,1,60
classifier,Linear,ClassHead,0.04393020008,0.001705162285,0.04234000153,0.04794100096,0.04687315059,0.04772743088,0.002423866681,6.27E-05,0.002388000212,0.002730999768,3072,8,"[1, 768]","[1, 2]",['pooler'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9232,9232,60,9292,6144,8,3080,1,60
,,,,,,,,,0.01120440005,0.0004096549,0.01094800064,0.01324699952,,,,,,,,,,,,,,,,,,
